req_id,domain,requirement_text,requirement_type,category,quality_label,is_ambiguous,is_duplicate,duplicate_group,is_testable,ambiguous_terms,word_count,notes
REQ-02579,Municipal Grievance,The system shall provide adequate options for managing trade licence applications.,Functional,under-specified,ambiguous,1,0,,0,adequate,11,
REQ-02580,Municipal Grievance,The system shall display suitable information about each ward record.,Functional,under-specified,ambiguous,1,0,,0,suitable,10,
REQ-02581,Municipal Grievance,The system shall deal with invalid resolution update data properly.,Functional,under-specified,ambiguous,1,0,,0,properly,10,
REQ-02582,Municipal Grievance,The system shall support most of the common actions on a trade licence application.,Functional,under-specified,ambiguous,1,0,,0,common|most,14,
REQ-02583,Municipal Grievance,The system shall provide appropriate error messages when something goes wrong with a resolution update.,Functional,under-specified,ambiguous,1,0,,0,appropriate|something goes wrong,15,
REQ-02584,Municipal Grievance,The system shall be able to work with a reasonable number of ward records.,Functional,under-specified,ambiguous,1,0,,0,reasonable,14,
REQ-02585,Municipal Grievance,The system shall take an automated backup of the garbage collection schedule database every 6 hours.,Non-Functional,Reliability,well-formed,0,0,,1,,16,
REQ-02586,Municipal Grievance,The system shall retain trade licence application records for 7 years before permanent deletion.,Non-Functional,Compliance,well-formed,0,0,,1,,14,
REQ-02587,Municipal Grievance,The system shall display any birth certificate request search result within 2 seconds for 95 percent of requests.,Non-Functional,Performance,well-formed,0,0,,1,,18,
REQ-02588,Municipal Grievance,The system shall allow a new citizen to complete a complaint within 3 minutes without external assistance.,Non-Functional,Usability,well-formed,0,0,,1,,17,
REQ-02589,Municipal Grievance,The system shall process at least 200 complaint submissions per minute at peak load.,Non-Functional,Performance,well-formed,0,0,,1,,14,
REQ-02590,Municipal Grievance,The system shall expose all water connection request operations through a documented REST API.,Non-Functional,Interoperability,well-formed,0,0,,1,,14,
REQ-02591,Municipal Grievance,The system shall allow a citizen to download all personal data held about them within 48 hours of request.,Non-Functional,Compliance,well-formed,0,0,,1,,19,
REQ-02592,Municipal Grievance,The system shall recover and resume an interrupted complaint submission within 10 seconds of reconnection.,Non-Functional,Reliability,well-formed,0,0,,1,,15,
REQ-02593,Municipal Grievance,The system should be user-friendly and easy to use for all citizens.,Non-Functional,Usability,ambiguous,1,0,,0,easy|user-friendly,12,
REQ-02594,Municipal Grievance,The system shall be secure and protect citizen data appropriately.,Non-Functional,Security,ambiguous,1,0,,0,appropriate|appropriately,10,
REQ-02595,Municipal Grievance,The system shall load garbage collection schedule pages quickly.,Non-Functional,Performance,ambiguous,1,0,,0,quickly,9,
REQ-02596,Municipal Grievance,The system shall allow citizens to create a new complaint photo.,Functional,create,well-formed,0,0,,1,,11,
REQ-02597,Municipal Grievance,The system shall allow citizens to delete a garbage collection schedule that is no longer required.,Functional,delete,well-formed,0,0,,1,,16,
REQ-02598,Municipal Grievance,The system shall display a paginated list of complaints with twenty entries per page.,Functional,read,well-formed,0,0,,1,,14,
REQ-02599,Municipal Grievance,The system shall allow citizens to add a comment to a birth certificate request.,Functional,collaboration,well-formed,0,0,,1,,14,
REQ-02600,Municipal Grievance,The system shall send an email notification to the citizen when a birth certificate request is created.,Functional,notify,well-formed,0,0,,1,,17,
REQ-02601,Video Streaming,The system shall allow content administrators to assign roles and permissions to a user account.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-02602,Video Streaming,The system shall allow subscribers to pay for a subscription using a credit or debit card.,Functional,payment,well-formed,0,0,,1,,16,
REQ-02603,Video Streaming,The system shall allow subscribers to pay for a subscription using a UPI transaction.,Functional,payment,well-formed,0,0,,1,,14,
REQ-02604,Video Streaming,The system shall generate a printable invoice for every completed subscription.,Functional,payment,well-formed,0,0,,1,,11,
REQ-02605,Video Streaming,The system shall allow subscribers to request a refund for a cancelled subscription.,Functional,payment,well-formed,0,0,,1,,13,
REQ-02606,Video Streaming,The system shall allow content administrators to apply a discount to a subscription before payment.,Functional,payment,well-formed,0,0,,1,,15,
REQ-02607,Video Streaming,The system shall allow subscribers to view the payment history of all past subscriptions.,Functional,payment,well-formed,0,0,,1,,14,
REQ-02608,Video Streaming,The system shall mark a subscription as failed if the payment gateway returns an error.,Functional,payment,well-formed,0,0,,1,,15,
REQ-02609,Video Streaming,The system shall allow subscribers to add a comment to a subscription plan.,Functional,collaboration,well-formed,0,0,,1,,13,
REQ-02610,Video Streaming,The system shall record the date and time at which each subscription plan is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02611,Video Streaming,The system shall allow subscribers to sort the list of viewing history records by date of creation.,Functional,search,well-formed,0,0,,1,,17,
REQ-02612,Video Streaming,The system shall allow content administrators to generate a monthly report of all viewing history records.,Functional,report,well-formed,0,0,,1,,16,
REQ-02613,Video Streaming,The system shall send an email notification to the subscriber when a watchlist entry is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-02614,Video Streaming,The system shall send an SMS alert to the subscriber when the status of a recommendation entry changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02615,Video Streaming,The system shall validate all mandatory fields of a parental control rule before saving it.,Functional,validation,well-formed,0,0,,1,,15,
REQ-02616,Video Streaming,The system shall allow subscribers to view the details of a selected recommendation entry.,Functional,read,well-formed,0,0,,1,,14,
REQ-02617,Video Streaming,The system shall allow subscribers to add a comment to a viewing history record.,Functional,collaboration,well-formed,0,0,,1,,14,
REQ-02618,Video Streaming,The system shall allow subscribers to download a subscription plan as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-02619,Video Streaming,The system shall allow subscribers to download a download entry as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-02620,Video Streaming,The system shall restrict access to a playback setting to the subscriber who created it.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-02621,Video Streaming,The system shall allow subscribers to view the details of a selected user profile.,Functional,read,well-formed,0,0,,1,,14,
REQ-02622,Video Streaming,The system shall allow subscribers to filter the list of video titles by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-02623,Video Streaming,The system shall restrict access to a user profile to the subscriber who created it.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-02624,Video Streaming,The system shall allow subscribers to add a comment to a watchlist entry.,Functional,collaboration,well-formed,0,0,,1,,13,
REQ-02625,Video Streaming,The system shall allow subscribers to create a new parental control rule.,Functional,create,well-formed,0,0,,1,,12,
REQ-02626,Video Streaming,The system shall send an SMS alert to the subscriber when the status of a playback setting changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02627,Video Streaming,The system shall allow subscribers to export the list of watchlist entrys as a CSV file.,Functional,export,well-formed,0,0,,1,,16,
REQ-02628,Video Streaming,The system shall allow subscribers to attach a supporting document to a parental control rule.,Functional,attachment,well-formed,0,0,,1,,15,
REQ-02629,Video Streaming,The system shall allow subscribers to export the list of viewing history records as a CSV file.,Functional,export,well-formed,0,0,,1,,17,
REQ-02630,Video Streaming,The system shall maintain an audit log of every change made to a parental control rule.,Functional,audit,well-formed,0,0,,1,,16,
REQ-02631,Video Streaming,The system shall allow subscribers to add a comment to a video title.,Functional,collaboration,well-formed,0,0,,1,,13,
REQ-02632,Video Streaming,The system shall allow subscribers to delete a watchlist entry that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-02633,Video Streaming,The system shall allow subscribers to attach a supporting document to a download entry.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-02634,Video Streaming,The system shall maintain an audit log of every change made to a viewing history record.,Functional,audit,well-formed,0,0,,1,,16,
REQ-02635,Video Streaming,The system shall allow content administrators to generate a monthly report of all download entrys.,Functional,report,well-formed,0,0,,1,,15,
REQ-02636,Video Streaming,The system shall allow subscribers to create a new subscription plan.,Functional,create,well-formed,0,0,,1,,11,
REQ-02637,Video Streaming,The system shall restrict access to a viewing history record to the subscriber who created it.,Functional,authorization,well-formed,0,0,,1,,16,
REQ-02638,Video Streaming,The system shall prevent a subscriber from submitting a duplicate user profile.,Functional,validation,well-formed,0,0,,1,,12,
REQ-02639,Video Streaming,The system shall allow content administrators to archive a content rating older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-02640,Video Streaming,The system shall allow content administrators to reject a watchlist entry with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02641,Video Streaming,The system shall allow content administrators to generate a monthly report of all user profiles.,Functional,report,well-formed,0,0,,1,,15,
REQ-02642,Video Streaming,The system shall allow content administrators to archive a playback setting older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-02643,Video Streaming,The system shall allow subscribers to search for a watchlist entry by genre.,Functional,search,well-formed,0,0,,1,,13,
REQ-02644,Video Streaming,The system shall allow content administrators to view a dashboard summarising user profile counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-02645,Video Streaming,The system shall prevent a subscriber from submitting a duplicate watchlist entry.,Functional,validation,well-formed,0,0,,1,,12,
REQ-02646,Video Streaming,The system shall validate all mandatory fields of a recommendation entry before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-02647,Video Streaming,The system shall maintain an audit log of every change made to a content rating.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02648,Video Streaming,The system shall send an SMS alert to the subscriber when the status of a watchlist entry changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02649,Video Streaming,The system shall allow content administrators to reject a parental control rule with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,16,
REQ-02650,Video Streaming,The system shall allow subscribers to update an existing user profile.,Functional,update,well-formed,0,0,,1,,11,
REQ-02651,Video Streaming,The system shall allow subscribers to attach a supporting document to a content rating.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-02652,Video Streaming,The system shall validate all mandatory fields of a user profile before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-02653,Video Streaming,The system shall display the current status of each recommendation entry on the subscriber dashboard.,Functional,read,well-formed,0,0,,1,,15,
REQ-02654,Video Streaming,The system shall allow subscribers to download a watchlist entry as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-02655,Video Streaming,The system shall allow subscribers to filter the list of parental control rules by status.,Functional,search,well-formed,0,0,,1,,15,
REQ-02656,Video Streaming,The system shall allow subscribers to add a comment to a content rating.,Functional,collaboration,well-formed,0,0,,1,,13,
REQ-02657,Video Streaming,The system shall allow content administrators to generate a monthly report of all subscription plans.,Functional,report,well-formed,0,0,,1,,15,
REQ-02658,Video Streaming,The system shall allow subscribers to add a comment to a user profile.,Functional,collaboration,well-formed,0,0,,1,,13,
REQ-02659,Video Streaming,The system shall allow subscribers to delete a subscription plan that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-02660,Video Streaming,The system shall allow subscribers to export the list of recommendation entrys as a CSV file.,Functional,export,well-formed,0,0,,1,,16,
REQ-02661,Video Streaming,The system shall allow subscribers to create a new playback setting.,Functional,create,well-formed,0,0,,1,,11,
REQ-02662,Video Streaming,The system shall allow subscribers to view the details of a selected watchlist entry.,Functional,read,well-formed,0,0,,1,,14,
REQ-02663,Video Streaming,The system shall allow subscribers to save a viewing history record for later use.,Functional,duplicate-pair,well-formed,0,0,VID-DUP-1,1,,14,original of a near-duplicate pair
REQ-02664,Video Streaming,The system shall allow subscribers to bookmark a viewing history record for future reference.,Functional,duplicate-pair,duplicate,0,1,VID-DUP-1,0,,14,restates the requirement above
REQ-02665,Video Streaming,The system shall allow subscribers to cancel a parental control rule before it is processed.,Functional,duplicate-pair,well-formed,0,0,VID-DUP-2,1,,15,original of a near-duplicate pair
REQ-02666,Video Streaming,The system shall allow subscribers to withdraw a parental control rule prior to processing.,Functional,duplicate-pair,duplicate,0,1,VID-DUP-2,0,,14,restates the requirement above
REQ-02667,Video Streaming,The system shall allow subscribers to search for a viewing history record by genre.,Functional,duplicate-pair,well-formed,0,0,VID-DUP-3,1,,14,original of a near-duplicate pair
REQ-02668,Video Streaming,The system shall provide a search facility that locates a viewing history record using genre.,Functional,duplicate-pair,duplicate,0,1,VID-DUP-3,0,,15,restates the requirement above
REQ-02669,Video Streaming,The system shall send a confirmation message once a parental control rule is submitted.,Functional,duplicate-pair,well-formed,0,0,VID-DUP-4,1,,14,original of a near-duplicate pair
REQ-02670,Video Streaming,The system shall notify the subscriber after a parental control rule has been submitted successfully.,Functional,duplicate-pair,duplicate,0,1,VID-DUP-4,0,,15,restates the requirement above
REQ-02671,Video Streaming,The system shall allow content administrators to remove a watchlist entry from the system.,Functional,duplicate-pair,well-formed,0,0,VID-DUP-5,1,,14,original of a near-duplicate pair
REQ-02672,Video Streaming,The system shall allow content administrators to delete an existing watchlist entry record.,Functional,duplicate-pair,duplicate,0,1,VID-DUP-5,0,,13,restates the requirement above
REQ-02673,Video Streaming,The system shall allow subscribers to rate a completed subscription from one to five stars.,Functional,duplicate-pair,well-formed,0,0,VID-DUP-6,1,,15,original of a near-duplicate pair
REQ-02674,Video Streaming,The system shall allow subscribers to give a star rating between one and five for a finished subscription.,Functional,duplicate-pair,duplicate,0,1,VID-DUP-6,0,,18,restates the requirement above
REQ-02675,Video Streaming,The system shall handle content ratings appropriately.,Functional,under-specified,ambiguous,1,0,,0,appropriate|appropriately,7,
REQ-02676,Video Streaming,The system shall manage user profiles in an efficient manner.,Functional,under-specified,ambiguous,1,0,,0,efficient,10,
REQ-02677,Video Streaming,The system shall process a user profile as quickly as possible.,Functional,under-specified,ambiguous,1,0,,0,as quickly as possible|quickly,11,
REQ-02678,Video Streaming,The system should support various operations on download entrys as needed.,Functional,under-specified,ambiguous,1,0,,0,as needed|various,11,
REQ-02679,Video Streaming,The system shall provide adequate options for managing playback settings.,Functional,under-specified,ambiguous,1,0,,0,adequate,10,
REQ-02680,Video Streaming,The system shall display suitable information about each parental control rule.,Functional,under-specified,ambiguous,1,0,,0,suitable,11,
REQ-02681,Video Streaming,The system shall deal with invalid download entry data properly.,Functional,under-specified,ambiguous,1,0,,0,properly,10,
REQ-02682,Video Streaming,The system shall support most of the common actions on a content rating.,Functional,under-specified,ambiguous,1,0,,0,common|most,13,
REQ-02683,Video Streaming,The system shall provide appropriate error messages when something goes wrong with a playback setting.,Functional,under-specified,ambiguous,1,0,,0,appropriate|something goes wrong,15,
REQ-02684,Video Streaming,The system shall be able to work with a reasonable number of recommendation entrys.,Functional,under-specified,ambiguous,1,0,,0,reasonable,14,
REQ-02685,Video Streaming,The system shall retain watchlist entry records for 7 years before permanent deletion.,Non-Functional,Compliance,well-formed,0,0,,1,,13,
REQ-02686,Video Streaming,The system shall allow a subscriber to download all personal data held about them within 48 hours of request.,Non-Functional,Compliance,well-formed,0,0,,1,,19,
REQ-02687,Video Streaming,The system shall display any video title search result within 2 seconds for 95 percent of requests.,Non-Functional,Performance,well-formed,0,0,,1,,17,
REQ-02688,Video Streaming,The system shall take an automated backup of the parental control rule database every 6 hours.,Non-Functional,Reliability,well-formed,0,0,,1,,16,
REQ-02689,Video Streaming,The system shall expose all playback setting operations through a documented REST API.,Non-Functional,Interoperability,well-formed,0,0,,1,,13,
REQ-02690,Video Streaming,The system shall allow a new subscriber to complete a subscription within 3 minutes without external assistance.,Non-Functional,Usability,well-formed,0,0,,1,,17,
REQ-02691,Video Streaming,The system shall recover and resume an interrupted subscription submission within 10 seconds of reconnection.,Non-Functional,Reliability,well-formed,0,0,,1,,15,
REQ-02692,Video Streaming,The system shall process at least 200 subscription submissions per minute at peak load.,Non-Functional,Performance,well-formed,0,0,,1,,14,
REQ-02693,Video Streaming,The system should be user-friendly and easy to use for all subscribers.,Non-Functional,Usability,ambiguous,1,0,,0,easy|user-friendly,12,
REQ-02694,Video Streaming,The system shall be secure and protect subscriber data appropriately.,Non-Functional,Security,ambiguous,1,0,,0,appropriate|appropriately,10,
REQ-02695,Video Streaming,The system shall load user profile pages quickly.,Non-Functional,Performance,ambiguous,1,0,,0,quickly,8,
REQ-02696,Video Streaming,The system shall allow subscribers to download a parental control rule as a PDF document.,Functional,export,well-formed,0,0,,1,,15,
REQ-02697,Video Streaming,The system shall allow subscribers to view the details of a selected playback setting.,Functional,read,well-formed,0,0,,1,,14,
REQ-02698,Video Streaming,The system shall allow subscribers to update an existing download entry.,Functional,update,well-formed,0,0,,1,,11,
REQ-02699,Video Streaming,The system shall record the date and time at which each viewing history record is modified.,Functional,audit,well-formed,0,0,,1,,16,
REQ-02700,Video Streaming,The system shall display a paginated list of user profiles with twenty entries per page.,Functional,read,well-formed,0,0,,1,,15,
REQ-02701,Restaurant POS,The system shall allow restaurant managers to assign roles and permissions to a user account.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-02702,Restaurant POS,The system shall allow cashiers to pay for a bill using a credit or debit card.,Functional,payment,well-formed,0,0,,1,,16,
REQ-02703,Restaurant POS,The system shall allow cashiers to pay for a bill using a UPI transaction.,Functional,payment,well-formed,0,0,,1,,14,
REQ-02704,Restaurant POS,The system shall generate a printable invoice for every completed bill.,Functional,payment,well-formed,0,0,,1,,11,
REQ-02705,Restaurant POS,The system shall allow cashiers to request a refund for a cancelled bill.,Functional,payment,well-formed,0,0,,1,,13,
REQ-02706,Restaurant POS,The system shall allow restaurant managers to apply a discount to a bill before payment.,Functional,payment,well-formed,0,0,,1,,15,
REQ-02707,Restaurant POS,The system shall allow cashiers to view the payment history of all past bills.,Functional,payment,well-formed,0,0,,1,,14,
REQ-02708,Restaurant POS,The system shall mark a bill as failed if the payment gateway returns an error.,Functional,payment,well-formed,0,0,,1,,15,
REQ-02709,Restaurant POS,The system shall send an email notification to the cashier when a tip entry is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-02710,Restaurant POS,The system shall allow restaurant managers to view a dashboard summarising void transaction record counts by status.,Functional,report,well-formed,0,0,,1,,17,
REQ-02711,Restaurant POS,The system shall send an email notification to the cashier when a kitchen ticket is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-02712,Restaurant POS,The system shall allow cashiers to export the list of menu items as a CSV file.,Functional,export,well-formed,0,0,,1,,16,
REQ-02713,Restaurant POS,The system shall display a paginated list of bills with twenty entries per page.,Functional,read,well-formed,0,0,,1,,14,
REQ-02714,Restaurant POS,The system shall maintain an audit log of every change made to a menu item.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02715,Restaurant POS,The system shall allow cashiers to update an existing void transaction record.,Functional,update,well-formed,0,0,,1,,12,
REQ-02716,Restaurant POS,The system shall send an email notification to the cashier when a table order is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-02717,Restaurant POS,The system shall send an SMS alert to the cashier when the status of a tip entry changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02718,Restaurant POS,The system shall allow restaurant managers to approve a tip entry submitted by a cashier.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02719,Restaurant POS,The system shall allow cashiers to delete a daily sales entry that is no longer required.,Functional,delete,well-formed,0,0,,1,,16,
REQ-02720,Restaurant POS,The system shall restrict access to a daily sales entry to the cashier who created it.,Functional,authorization,well-formed,0,0,,1,,16,
REQ-02721,Restaurant POS,The system shall allow restaurant managers to generate a monthly report of all kitchen tickets.,Functional,report,well-formed,0,0,,1,,15,
REQ-02722,Restaurant POS,The system shall allow restaurant managers to reject a kitchen ticket with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02723,Restaurant POS,The system shall prevent a cashier from submitting a duplicate bill.,Functional,validation,well-formed,0,0,,1,,11,
REQ-02724,Restaurant POS,The system shall maintain an audit log of every change made to a tip entry.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02725,Restaurant POS,The system shall allow restaurant managers to approve a split payment record submitted by a cashier.,Functional,workflow,well-formed,0,0,,1,,16,
REQ-02726,Restaurant POS,The system shall restrict access to a void transaction record to the cashier who created it.,Functional,authorization,well-formed,0,0,,1,,16,
REQ-02727,Restaurant POS,The system shall allow cashiers to view the details of a selected shift record.,Functional,read,well-formed,0,0,,1,,14,
REQ-02728,Restaurant POS,The system shall allow restaurant managers to reject a shift record with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02729,Restaurant POS,The system shall allow restaurant managers to reject a bill with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,14,
REQ-02730,Restaurant POS,The system shall record the date and time at which each table reservation is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02731,Restaurant POS,The system shall record the date and time at which each menu item is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02732,Restaurant POS,The system shall allow cashiers to filter the list of shift records by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-02733,Restaurant POS,The system shall allow cashiers to update an existing menu item.,Functional,update,well-formed,0,0,,1,,11,
REQ-02734,Restaurant POS,The system shall send an SMS alert to the cashier when the status of a table reservation changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02735,Restaurant POS,The system shall allow restaurant managers to generate a monthly report of all menu items.,Functional,report,well-formed,0,0,,1,,15,
REQ-02736,Restaurant POS,The system shall display the current status of each bill on the cashier dashboard.,Functional,read,well-formed,0,0,,1,,14,
REQ-02737,Restaurant POS,The system shall allow restaurant managers to approve a table order submitted by a cashier.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02738,Restaurant POS,The system shall send an SMS alert to the cashier when the status of a menu item changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-02739,Restaurant POS,The system shall allow cashiers to filter the list of table orders by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-02740,Restaurant POS,The system shall maintain an audit log of every change made to a table order.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02741,Restaurant POS,The system shall allow restaurant managers to reject a menu item with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-02742,Restaurant POS,The system shall allow cashiers to sort the list of shift records by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-02743,Restaurant POS,The system shall allow cashiers to sort the list of menu items by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-02744,Restaurant POS,The system shall allow restaurant managers to view a dashboard summarising table reservation counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-02745,Restaurant POS,The system shall allow cashiers to filter the list of tip entrys by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-02746,Restaurant POS,The system shall allow restaurant managers to reject a daily sales entry with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,16,
REQ-02747,Restaurant POS,The system shall allow cashiers to update an existing bill.,Functional,update,well-formed,0,0,,1,,10,
REQ-02748,Restaurant POS,The system shall record the date and time at which each kitchen ticket is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-02749,Restaurant POS,The system shall validate all mandatory fields of a bill before saving it.,Functional,validation,well-formed,0,0,,1,,13,
REQ-02750,Restaurant POS,The system shall allow restaurant managers to archive a void transaction record older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-02751,Restaurant POS,The system shall allow cashiers to sort the list of table reservations by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-02752,Restaurant POS,The system shall send an email notification to the cashier when a void transaction record is created.,Functional,notify,well-formed,0,0,,1,,17,
REQ-02753,Restaurant POS,The system shall maintain an audit log of every change made to a split payment record.,Functional,audit,well-formed,0,0,,1,,16,
REQ-02754,Restaurant POS,The system shall allow cashiers to attach a supporting document to a daily sales entry.,Functional,attachment,well-formed,0,0,,1,,15,
REQ-02755,Restaurant POS,The system shall allow restaurant managers to archive a split payment record older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-02756,Restaurant POS,The system shall allow cashiers to delete a tip entry that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-02757,Restaurant POS,The system shall allow cashiers to attach a supporting document to a table reservation.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-02758,Restaurant POS,The system shall allow cashiers to sort the list of bills by date of creation.,Functional,search,well-formed,0,0,,1,,15,
REQ-02759,Restaurant POS,The system shall send an email notification to the cashier when a menu item is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-02760,Restaurant POS,The system shall allow restaurant managers to archive a daily sales entry older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-02761,Restaurant POS,The system shall allow cashiers to create a new menu item.,Functional,create,well-formed,0,0,,1,,11,
REQ-02762,Restaurant POS,The system shall allow cashiers to view the details of a selected daily sales entry.,Functional,read,well-formed,0,0,,1,,15,
REQ-02763,Restaurant POS,The system shall allow cashiers to save a void transaction record for later use.,Functional,duplicate-pair,well-formed,0,0,RES-DUP-1,1,,14,original of a near-duplicate pair
REQ-02764,Restaurant POS,The system shall allow cashiers to bookmark a void transaction record for future reference.,Functional,duplicate-pair,duplicate,0,1,RES-DUP-1,0,,14,restates the requirement above
REQ-02765,Restaurant POS,The system shall allow cashiers to cancel a table reservation before it is processed.,Functional,duplicate-pair,well-formed,0,0,RES-DUP-2,1,,14,original of a near-duplicate pair
REQ-02766,Restaurant POS,The system shall allow cashiers to withdraw a table reservation prior to processing.,Functional,duplicate-pair,duplicate,0,1,RES-DUP-2,0,,13,restates the requirement above
REQ-02767,Restaurant POS,The system shall allow cashiers to search for a void transaction record by item name.,Functional,duplicate-pair,well-formed,0,0,RES-DUP-3,1,,15,original of a near-duplicate pair
REQ-02768,Restaurant POS,The system shall provide a search facility that locates a void transaction record using item name.,Functional,duplicate-pair,duplicate,0,1,RES-DUP-3,0,,16,restates the requirement above
REQ-02769,Restaurant POS,The system shall send a confirmation message once a bill is submitted.,Functional,duplicate-pair,well-formed,0,0,RES-DUP-4,1,,12,original of a near-duplicate pair
REQ-02770,Restaurant POS,The system shall notify the cashier after a bill has been submitted successfully.,Functional,duplicate-pair,duplicate,0,1,RES-DUP-4,0,,13,restates the requirement above
REQ-02771,Restaurant POS,The system shall allow restaurant managers to remove a menu item from the system.,Functional,duplicate-pair,well-formed,0,0,RES-DUP-5,1,,14,original of a near-duplicate pair
REQ-02772,Restaurant POS,The system shall allow restaurant managers to delete an existing menu item record.,Functional,duplicate-pair,duplicate,0,1,RES-DUP-5,0,,13,restates the requirement above
REQ-02773,Restaurant POS,The system shall allow cashiers to rate a completed bill from one to five stars.,Functional,duplicate-pair,well-formed,0,0,RES-DUP-6,1,,15,original of a near-duplicate pair
REQ-02774,Restaurant POS,The system shall allow cashiers to give a star rating between one and five for a finished bill.,Functional,duplicate-pair,duplicate,0,1,RES-DUP-6,0,,18,restates the requirement above
REQ-02775,Restaurant POS,The system shall handle bills appropriately.,Functional,under-specified,ambiguous,1,0,,0,appropriate|appropriately,6,
REQ-02776,Restaurant POS,The system shall manage table orders in an efficient manner.,Functional,under-specified,ambiguous,1,0,,0,efficient,10,
REQ-02777,Restaurant POS,The system shall process a daily sales entry as quickly as possible.,Functional,under-specified,ambiguous,1,0,,0,as quickly as possible|quickly,12,
REQ-02778,Restaurant POS,The system should support various operations on table reservations as needed.,Functional,under-specified,ambiguous,1,0,,0,as needed|various,11,
REQ-02779,Restaurant POS,The system shall provide adequate options for managing split payment records.,Functional,under-specified,ambiguous,1,0,,0,adequate,11,
REQ-02780,Restaurant POS,The system shall display suitable information about each table reservation.,Functional,under-specified,ambiguous,1,0,,0,suitable,10,
REQ-02781,Restaurant POS,The system shall deal with invalid kitchen ticket data properly.,Functional,under-specified,ambiguous,1,0,,0,properly,10,
REQ-02782,Restaurant POS,The system shall support most of the common actions on a void transaction record.,Functional,under-specified,ambiguous,1,0,,0,common|most,14,
REQ-02783,Restaurant POS,The system shall provide appropriate error messages when something goes wrong with a bill.,Functional,under-specified,ambiguous,1,0,,0,appropriate|something goes wrong,14,
REQ-02784,Restaurant POS,The system shall be able to work with a reasonable number of daily sales entrys.,Functional,under-specified,ambiguous,1,0,,0,reasonable,15,
REQ-02785,Restaurant POS,The system shall display any table order search result within 2 seconds for 95 percent of requests.,Non-Functional,Performance,well-formed,0,0,,1,,17,
REQ-02786,Restaurant POS,The system shall allow a new cashier to complete a bill within 3 minutes without external assistance.,Non-Functional,Usability,well-formed,0,0,,1,,17,
